id,amount,stripe_status,processing_decision,timestamp,recipient_account,reference,merchant_name,device_id,type,customer_id,confidence,latency,old_balance_org,new_balance_org,is_fraud
pi_8dcca1a10f7e43b1924774,3.12,succeeded,cloud,2025-11-18 11:45:34,321477780465,INV-8210,fpx_publicbank,,Transfer,superadmin@bankedge.com,1.0,105.53,57647.06,57643.94,0
pi_e87c42c4eb0548a8941c66,72.09,succeeded,edge,2025-09-23 19:07:25,205053574047,Ref-2bc0c7e6,fpx_publicbank,edge-6,Transfer,admin.pahang@bankedge.com,0.915,3.68,43155.55,43083.46,0
pi_5f46f1ca534e4807a6de92,7.66,succeeded,edge,2025-07-29 14:29:29,15169363164,INV-3296,card,edge-6,Transfer,admin.pahang@bankedge.com,0.978,24.16,59577.05,59569.39,0
pi_6e4d26dac0fe4d908a5358,96.2,succeeded,edge,2025-09-04 19:39:04,429921033520,Ref-2ce0dfba,card,edge-2,Transfer,admin.kedah@bankedge.com,0.967,12.55,10444.55,10348.35,0
pi_06c1bd78ce4d48c89a36e5,51.6,succeeded,edge,2025-06-26 08:17:02,429989465373,INV-3687,fpx_cimb,edge-11,Transfer,admin.sarawak@bankedge.com,0.995,21.02,192589.88,192538.28,0
pi_ca1a37ab3bc64c86b54321,78.97,succeeded,edge,2025-10-20 12:13:02,339867111231,INV-7756,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.903,10.9,14905.38,14826.41,0
pi_bd05e5fd322b417cb57be9,115.97,succeeded,cloud,2025-06-23 10:58:14,59409976883,INV-5976,card,,Transfer,admin.selangor@bankedge.com,0.973,146.33,17198.1,17082.13,0
pi_0bbcba47b6f242c0a7c4d8,245.72,succeeded,edge,2025-10-05 18:46:05,656636575643,Ref-1a9653c2,card,edge-8,Transfer,admin.perak@bankedge.com,0.958,13.75,74911.17,74665.45,0
pi_520eb08bbb454e6e9719a5,132.13,succeeded,edge,2025-08-03 01:01:09,51794223112,,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.946,1.32,24596.4,24464.27,0
pi_2e943a47cb1d46b1a329c1,70.31,failed,edge,2025-10-21 19:50:12,723624406153,INV-3421,card,edge-12,Transfer,admin.selangor@bankedge.com,0.39,9.28,160849.36,160779.05,0
pi_8ddfe81debe5468f84a62a,207.39,succeeded,edge,2025-11-29 09:09:09,143540502085,Ref-c9a26697,fpx_publicbank,edge-13,Transfer,admin.terengganu@bankedge.com,0.968,20.44,126037.1,125829.71,0
pi_afac557d56b44ccaadff48,285.2,succeeded,edge,2025-07-26 14:57:30,312572364126,Ref-c2258512,fpx_maybank,edge-2,Transfer,admin.kedah@bankedge.com,0.935,17.9,71819.92,71534.72,0
pi_cbf18364f58a44329f4b93,17.31,succeeded,edge,2025-08-31 18:18:44,288643519446,INV-6033,fpx_ambank,edge-2,Transfer,admin.kedah@bankedge.com,0.958,5.5,116945.64,116928.33,0
pi_573c203647bb4b62b3fe03,93.1,succeeded,edge,2025-10-28 06:15:21,579210369378,Ref-bbad9f58,card,edge-14,Transfer,admin.kl@bankedge.com,0.924,3.83,189058.31,188965.21,0
pi_ae3109d0d6544b6499c791,42.17,succeeded,edge,2025-09-23 14:59:20,328035770462,Ref-1f680290,card,edge-4,Transfer,admin.malacca@bankedge.com,0.918,20.81,48986.74,48944.57,0
pi_42a40e703747432a89dd0b,7.78,succeeded,edge,2025-11-02 13:51:45,758086074344,INV-6457,card,edge-2,Transfer,admin.kedah@bankedge.com,0.989,22.84,116109.33,116101.55,0
pi_4daf68d3ebc34f53a7ed55,134.51,succeeded,edge,2025-11-02 08:40:20,445512079659,Ref-25c8f5ab,fpx_publicbank,edge-15,Transfer,admin.labuan@bankedge.com,1.0,11.72,81137.16,81002.65,0
pi_e0f617301adf44c4bb647e,240.33,succeeded,edge,2025-06-26 14:48:17,444656298289,INV-5865,fpx_publicbank,edge-15,Transfer,admin.labuan@bankedge.com,0.905,6.4,195423.48,195183.15,0
pi_4ccfd1014fc0426cab1671,23.34,succeeded,edge,2025-09-01 17:31:24,190987280148,Ref-9b5d8ca6,card,edge-6,Transfer,admin.pahang@bankedge.com,0.906,20.37,166254.02,166230.68,0
pi_d41173a60edf4968a765ed,202.82,succeeded,edge,2025-09-22 15:37:46,326927664782,INV-7434,fpx_rhb,edge-3,Transfer,admin.kelantan@bankedge.com,0.945,12.0,7733.51,7530.69,0
pi_fd09d059a5f74d03be9aed,232.4,succeeded,edge,2025-07-30 23:46:28,153040788527,INV-3179,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.945,16.31,14243.0,14010.6,0
pi_5557b90f7dea4d1b96a5b1,296.88,succeeded,edge,2025-09-24 01:00:33,847532601582,INV-3781,fpx_cimb,edge-3,Transfer,admin.kelantan@bankedge.com,0.94,9.98,67163.95,66867.07,0
pi_a42c8c5192524732b25f68,38.99,succeeded,cloud,2025-11-11 23:21:30,36313251768,INV-3488,card,,Transfer,admin.pahang@bankedge.com,0.96,176.1,170384.4,170345.41,0
pi_6e94dd2107694683af6a96,283.15,succeeded,edge,2025-12-02 07:46:17,693701857964,Ref-69d785ff,card,edge-12,Transfer,admin.selangor@bankedge.com,0.901,29.18,139020.04,138736.89,0
pi_c0e0003e480746418a93d2,48.4,succeeded,edge,2025-10-09 00:02:33,885624672825,INV-6154,fpx_ambank,edge-11,Transfer,admin.sarawak@bankedge.com,0.964,23.1,33826.76,33778.36,0
pi_6ac70621f9e4407c805d18,98.45,succeeded,edge,2025-07-12 20:28:28,886461082948,INV-8213,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.999,16.04,166334.95,166236.5,0
pi_27e5e02e614e4156b90597,8.22,succeeded,edge,2025-10-27 09:40:11,793793943421,Ref-1b1dcc15,grabpay,edge-10,Transfer,admin.sabah@bankedge.com,0.962,3.68,126268.9,126260.68,0
pi_ed248a39052e40238dc652,7.38,succeeded,edge,2025-07-08 15:24:42,261245156587,INV-7508,fpx_maybank,edge-16,Transfer,admin.putrajaya@bankedge.com,0.928,3.07,1838.48,1831.1,0
pi_9f689a945d244a8ebff401,154.92,succeeded,edge,2025-08-18 17:19:40,398387453579,Ref-926f195d,card,edge-1,Transfer,admin.johor@bankedge.com,0.902,22.12,61570.01,61415.09,0
pi_5654ad83558341178969b1,72.54,succeeded,cloud,2025-12-02 22:16:58,482481823769,INV-4072,card,,Transfer,admin.penang@bankedge.com,0.987,52.83,5551.7,5479.16,0
pi_9bf7a6d18b754f65bceb44,37.53,succeeded,edge,2025-09-25 19:51:44,201935158273,Ref-2ddb9640,card,edge-4,Transfer,admin.malacca@bankedge.com,0.951,17.14,94532.71,94495.18,0
pi_4c1b8d08844b4f3895d99d,27.35,succeeded,edge,2025-08-17 16:06:58,989659198304,INV-9308,grabpay,edge-7,Transfer,admin.penang@bankedge.com,0.958,24.97,137026.31,136998.96,0
pi_8b04d66c8d074d518ddc42,135.02,succeeded,cloud,2025-09-16 12:12:04,312971346439,Ref-31e41828,grabpay,,Transfer,admin.sarawak@bankedge.com,0.975,60.45,109466.04,109331.02,0
pi_81d8d69492ee43c5b511e7,2.05,succeeded,cloud,2025-10-20 09:15:16,546853428097,Ref-e31b437b,card,,Transfer,admin.pahang@bankedge.com,0.977,155.36,79742.35,79740.3,0
pi_9a178c26eb3a4d84968e01,198.72,failed,edge,2025-11-19 13:03:10,654451769249,Ref-8d10cf55,card,edge-7,Transfer,admin.penang@bankedge.com,0.008,1.05,107235.24,107036.52,0
pi_1fe256180098400c8dd15f,11.91,succeeded,edge,2025-10-24 04:31:54,872747711478,Ref-0cb93585,fpx_ambank,edge-13,Transfer,admin.terengganu@bankedge.com,0.979,19.7,162850.98,162839.07,0
pi_f08feb6c13c841f39307fa,27.51,succeeded,edge,2025-08-23 03:52:40,218258420026,INV-7393,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.942,1.77,140984.73,140957.22,0
pi_03ec1bd44aa04132a08efe,60.58,failed,edge,2025-08-20 09:47:00,532261346137,INV-6444,fpx_maybank,edge-13,Transfer,admin.terengganu@bankedge.com,0.467,25.15,109894.27,109833.69,0
pi_c43c716b25c14fedbc5db8,81.6,succeeded,edge,2025-09-05 15:58:02,317123264336,Ref-e18d5f73,fpx_cimb,edge-4,Transfer,admin.malacca@bankedge.com,0.992,9.22,172186.05,172104.45,0
pi_970caabfaeef4b999f0be9,54.62,succeeded,edge,2025-06-15 13:31:59,263857643928,,fpx_ambank,edge-7,Transfer,admin.penang@bankedge.com,0.92,18.27,198033.24,197978.62,0
pi_98ca7a6425ab4ae5b1cf84,48.41,succeeded,edge,2025-06-26 15:01:29,936703621785,INV-3669,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.972,8.06,97486.32,97437.91,0
pi_8fe8a8c0ede4421f83acce,400.63,succeeded,cloud,2025-10-25 02:44:52,787492290660,Ref-a6d887cc,fpx_maybank,,Transfer,admin.sarawak@bankedge.com,0.944,194.57,71070.33,70669.7,0
pi_6917f6150e794a9a9946cf,125.13,succeeded,cloud,2025-10-05 04:27:38,651229867042,INV-7411,card,,Transfer,admin.sabah@bankedge.com,0.926,193.7,121461.27,121336.14,0
pi_2425549296024feeba2f06,4.85,succeeded,edge,2025-10-15 01:32:42,404713638056,INV-7829,card,edge-2,Transfer,admin.kedah@bankedge.com,0.967,9.5,15743.77,15738.92,0
pi_3000d039623d4fa2982f55,69.49,succeeded,flagged,2025-10-17 16:56:59,284658535538,INV-6880,fpx_rhb,edge-15,Transfer,admin.labuan@bankedge.com,0.999,1.52,168182.74,168113.25,0
pi_d9eb639d800446dd9fb8fb,251.54,succeeded,edge,2025-10-30 15:00:26,602996842042,INV-8219,card,edge-7,Transfer,admin.penang@bankedge.com,0.961,4.85,39168.73,38917.19,0
pi_86cd5298904d4240a2b705,45.05,succeeded,edge,2025-10-02 20:34:33,13703176578,Ref-5e35bfc6,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.986,10.01,93926.74,93881.69,0
pi_b75ace6b463b49c385238e,13.92,succeeded,edge,2025-11-04 14:04:46,950177769070,INV-8705,grabpay,edge-3,Transfer,admin.kelantan@bankedge.com,0.973,26.36,81386.92,81373.0,0
pi_23ea8c6e78f6464f92b9ff,172.45,succeeded,edge,2025-07-30 13:15:48,762822269717,INV-9020,grabpay,edge-16,Transfer,admin.putrajaya@bankedge.com,0.961,1.15,194080.27,193907.82,0
pi_535eafecf59b4e6d9327b6,113.77,succeeded,cloud,2025-08-06 17:47:19,234055638830,INV-6529,card,,Transfer,superadmin@bankedge.com,0.919,67.89,101764.99,101651.22,0
pi_28726c133bb34a3aac3a28,103.36,succeeded,edge,2025-08-15 23:27:36,54065689117,,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.993,1.37,163606.84,163503.48,0
pi_d9212399135f4bb48a8e0a,8.61,succeeded,edge,2025-09-17 15:46:49,547086213774,INV-9913,grabpay,edge-16,Transfer,admin.putrajaya@bankedge.com,0.954,2.53,182439.97,182431.36,0
pi_86911661e05c4cd5b3367f,20.17,succeeded,edge,2025-08-10 19:22:32,214921909401,INV-2434,card,edge-2,Transfer,admin.kedah@bankedge.com,0.952,4.07,87240.68,87220.51,0
pi_42dbcfb23b2e4f13ad1c3f,118.92,succeeded,edge,2025-08-09 02:34:06,472947793940,Ref-97e6f550,card,edge-6,Transfer,admin.pahang@bankedge.com,0.904,15.2,4489.02,4370.1,0
pi_b03fc03db3bf4e87b15870,29.96,succeeded,cloud,2025-08-17 08:01:43,304145542289,,card,,Transfer,admin.sabah@bankedge.com,0.926,70.59,92829.99,92800.03,0
pi_0a0847941f7c40398edb90,86.16,succeeded,edge,2025-08-16 19:21:39,529073076101,Ref-5de9c09c,fpx_ambank,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.999,1.92,147705.85,147619.69,0
pi_f91bebdb518c4539b3d44b,96.46,succeeded,edge,2025-09-05 17:27:58,869434122708,Ref-f5755de3,card,edge-2,Transfer,admin.kedah@bankedge.com,0.952,26.11,92912.46,92816.0,0
pi_59037a38506d4d56b01820,42.01,succeeded,edge,2025-07-22 10:12:25,512338364591,Ref-c68233a1,fpx_rhb,edge-4,Transfer,admin.malacca@bankedge.com,0.923,5.59,28184.5,28142.49,0
pi_82a86c37ec41409bbd62d0,357.77,succeeded,edge,2025-08-24 20:50:40,676049274673,INV-8551,fpx_rhb,edge-2,Transfer,admin.kedah@bankedge.com,0.943,25.64,94666.52,94308.75,0
pi_640b224e59b647849cfbdf,223.77,succeeded,edge,2025-07-14 18:10:39,841303819497,INV-3685,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.931,2.12,143086.77,142863.0,0
pi_9ee759ed4920423bbe64a3,155.78,succeeded,edge,2025-11-20 23:14:40,225665506062,INV-8381,card,edge-2,Transfer,admin.kedah@bankedge.com,0.985,16.85,72762.58,72606.8,0
pi_dfceb29543d645bfafc8c1,11.74,succeeded,edge,2025-11-21 13:10:46,867502885263,INV-9977,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.935,29.38,140959.66,140947.92,0
pi_dd25f9cc53034de1b52074,15.46,succeeded,edge,2025-12-06 07:36:19,866357021795,INV-5390,card,edge-14,Transfer,admin.kl@bankedge.com,0.992,13.88,141375.61,141360.15,0
pi_272aa889a9454a42adb2f0,83.46,succeeded,edge,2025-07-07 10:55:04,539285602446,Ref-8c9cff45,card,edge-10,Transfer,admin.sabah@bankedge.com,0.914,14.46,67955.85,67872.39,0
pi_981bfe6575a74d42a4376a,23.02,succeeded,cloud,2025-09-17 17:37:20,593946557703,INV-6737,grabpay,,Transfer,admin.penang@bankedge.com,0.965,18.0,38456.03,38433.01,0
pi_120eafa43d3d44d58b1dca,461.46,succeeded,edge,2025-09-18 12:56:56,590996975518,INV-2661,fpx_ambank,edge-3,Transfer,admin.kelantan@bankedge.com,0.966,2.99,124503.97,124042.51,0
pi_1a01766b41cb47d8863b8b,22.71,succeeded,edge,2025-08-19 07:40:04,521772671301,,card,edge-14,Transfer,admin.kl@bankedge.com,0.982,3.45,86011.06,85988.35,0
pi_5b56acfa2f8f46ac87e2b3,82.21,succeeded,cloud,2025-12-01 15:40:42,305753441548,Ref-e74cd6a9,card,,Transfer,admin.terengganu@bankedge.com,0.929,82.85,129810.85,129728.64,0
pi_0c48ad789506400bb46750,56.33,succeeded,edge,2025-08-02 04:49:53,787673812186,Ref-0e5651c9,grabpay,edge-14,Transfer,admin.kl@bankedge.com,0.917,22.62,43770.71,43714.38,0
pi_1b91d9aabc0343d992b7bd,124.39,succeeded,cloud,2025-06-29 00:58:33,579662754828,Ref-12093d29,fpx_rhb,,Transfer,superadmin@bankedge.com,0.914,99.77,80821.23,80696.84,0
pi_6178fe9b78db46c0ad255d,18.58,succeeded,cloud,2025-10-18 18:55:58,899388987060,Ref-ca33b09d,fpx_cimb,,Transfer,superadmin@bankedge.com,0.949,35.53,8780.55,8761.97,0
pi_dfb73108f33841f0b7655a,69.52,succeeded,edge,2025-08-28 23:04:05,350114745762,INV-9202,grabpay,edge-2,Transfer,admin.kedah@bankedge.com,0.998,28.41,72271.22,72201.7,0
pi_42bb75a6727e4244bdc20b,40.54,succeeded,edge,2025-09-01 23:29:33,503168820348,INV-8604,fpx_cimb,edge-7,Transfer,admin.penang@bankedge.com,0.904,16.12,96132.85,96092.31,0
pi_cc17a61e0d1449649449b9,264.44,succeeded,edge,2025-07-13 11:29:01,666770799858,Ref-c59543d1,fpx_ambank,edge-13,Transfer,admin.terengganu@bankedge.com,0.996,4.05,91529.76,91265.32,0
pi_cff3a0edc8444639a45ae7,6.97,succeeded,edge,2025-06-28 18:05:04,173755876510,INV-3743,fpx_rhb,edge-16,Transfer,admin.putrajaya@bankedge.com,0.917,12.66,96287.4,96280.43,0
pi_3009e03ce5ab4f68a020a6,296.03,succeeded,edge,2025-09-14 22:27:28,389991653004,INV-8723,grabpay,edge-1,Transfer,admin.johor@bankedge.com,0.943,24.58,23836.05,23540.02,0
pi_d75d83aaadaf40e98f0466,216.77,succeeded,edge,2025-07-22 22:10:20,27096889292,Ref-fbbfd3d8,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.974,13.08,8083.18,7866.41,0
pi_7d949fee2ed0471ea688b6,44.39,succeeded,edge,2025-08-21 01:27:54,975354602294,,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.905,19.04,1339.03,1294.64,0
pi_9723162585de466fb33ffc,188.87,succeeded,edge,2025-08-21 13:41:10,444144556962,INV-8161,grabpay,edge-13,Transfer,admin.terengganu@bankedge.com,0.916,19.55,90049.09,89860.22,0
pi_6f4f56cbba1b4dcd82f9c0,5.81,succeeded,edge,2025-09-16 19:34:55,408471817731,,fpx_cimb,edge-6,Transfer,admin.pahang@bankedge.com,0.939,1.69,52242.01,52236.2,0
pi_aaf2fbfb6f484a47b40337,410.86,succeeded,edge,2025-06-29 10:37:24,720064810146,INV-2522,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.905,26.62,118082.54,117671.68,0
pi_a7f935cd54694f0ab6d4f6,91.74,succeeded,edge,2025-11-23 02:47:49,406694526678,INV-8316,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.939,16.59,174461.65,174369.91,0
pi_80ebc68cdc664edca598c3,45.36,failed,edge,2025-06-23 19:39:16,866740187159,INV-6299,card,edge-6,Transfer,admin.pahang@bankedge.com,0.374,19.7,118131.18,118085.82,0
pi_ed23c67e40574b0e9a6094,56.04,succeeded,edge,2025-11-29 06:44:15,466840140785,Ref-3e2a30fd,fpx_publicbank,edge-2,Transfer,admin.kedah@bankedge.com,0.929,17.07,21537.9,21481.86,0
pi_b9047254e46647428b3542,10.25,succeeded,cloud,2025-06-21 10:48:04,914301332217,INV-4454,card,,Transfer,admin.putrajaya@bankedge.com,0.979,87.58,63066.7,63056.45,0
pi_0f32e3ede9ee4f198af03a,547.06,succeeded,flagged,2025-09-28 15:17:48,170640267705,INV-1928,fpx_cimb,edge-16,Transfer,admin.putrajaya@bankedge.com,0.92,24.49,5688.68,5141.62,0
pi_f875acc123a04a4c9520ea,6.81,succeeded,edge,2025-09-02 16:35:24,974746786391,INV-9862,grabpay,edge-10,Transfer,admin.sabah@bankedge.com,0.959,18.0,85514.74,85507.93,0
pi_86de5bd0a1d74f5b99c34c,129.67,succeeded,cloud,2025-09-01 00:24:01,269978868543,Ref-7f12ce16,card,,Transfer,superadmin@bankedge.com,0.932,103.03,95870.52,95740.85,0
pi_5710a7dee1ae4cacba381b,72.17,failed,edge,2025-10-04 08:47:32,156942684243,INV-6257,grabpay,edge-13,Transfer,admin.terengganu@bankedge.com,0.047,10.09,156593.32,156521.15,0
pi_95bed478d61c4924bebf36,358.91,succeeded,cloud,2025-08-09 04:12:23,982649287501,INV-6285,card,,Transfer,superadmin@bankedge.com,0.98,51.21,195308.61,194949.7,0
pi_9258e0f4728943948c5d8c,35.88,succeeded,edge,2025-10-07 02:03:01,209673031291,INV-1810,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.926,21.09,71395.26,71359.38,0
pi_d24eb484343a45adb8315d,93.14,succeeded,edge,2025-09-18 22:36:36,19712527652,Ref-bda142b5,grabpay,edge-7,Transfer,admin.penang@bankedge.com,0.992,3.95,196160.75,196067.61,0
pi_e149577d2a2c44efbf141d,81.02,succeeded,edge,2025-06-15 15:16:13,638908349413,INV-9458,card,edge-12,Transfer,admin.selangor@bankedge.com,0.957,29.88,74684.9,74603.88,0
pi_6bae94c06229485cafc2a4,147.63,succeeded,cloud,2025-08-16 03:31:35,414010250358,INV-2460,fpx_publicbank,,Transfer,admin.negerisembilan@bankedge.com,0.933,124.83,36118.24,35970.61,0
pi_a0857363d2bc4325b8815a,10.45,succeeded,edge,2025-07-28 00:04:49,182729747989,INV-6849,fpx_cimb,edge-1,Transfer,admin.johor@bankedge.com,0.967,8.23,191870.56,191860.11,0
pi_301c4b85c8a3410d844e6a,27.85,succeeded,edge,2025-09-14 19:37:04,887282998051,Ref-05ce4096,grabpay,edge-13,Transfer,admin.terengganu@bankedge.com,0.912,22.18,123906.32,123878.47,0
pi_007b0483cc7e4d158dd383,30.98,succeeded,edge,2025-07-06 22:48:13,816246795359,Ref-10ebef29,fpx_publicbank,edge-13,Transfer,admin.terengganu@bankedge.com,0.995,11.16,108167.25,108136.27,0
pi_5e44eeff64c84b6291c25a,162.8,succeeded,edge,2025-08-24 18:19:48,587063740817,INV-7574,card,edge-14,Transfer,admin.kl@bankedge.com,0.917,29.14,27373.4,27210.6,0
pi_c58d64cad9c04ae1b9bd91,27.16,succeeded,edge,2025-08-30 02:38:37,669862236287,INV-8040,fpx_maybank,edge-9,Transfer,admin.perlis@bankedge.com,0.925,18.88,159708.55,159681.39,0
pi_e333ee0314e3458c9e0311,104.25,succeeded,cloud,2025-07-21 09:00:26,47754729674,,grabpay,,Transfer,superadmin@bankedge.com,0.903,179.09,175895.96,175791.71,0
pi_aacc28e8f94e4b178052fc,31.09,succeeded,edge,2025-11-10 03:49:43,354512066130,INV-8023,fpx_rhb,edge-7,Transfer,admin.penang@bankedge.com,0.911,23.3,165760.85,165729.76,0
pi_e49e2d8582d642ddbc22f3,239.33,succeeded,edge,2025-11-23 17:59:34,365379741029,INV-1009,fpx_cimb,edge-12,Transfer,admin.selangor@bankedge.com,0.975,27.01,145177.8,144938.47,0
pi_7f7ea906f2de4629a6c2ef,344.06,succeeded,edge,2025-09-21 08:06:53,97017120544,INV-6121,card,edge-10,Transfer,admin.sabah@bankedge.com,0.993,29.31,89377.09,89033.03,0
pi_c18a898e8b744cf39d56ca,89.7,succeeded,cloud,2025-09-21 19:43:04,952475059065,INV-8364,card,,Transfer,admin.sarawak@bankedge.com,0.922,176.57,9727.19,9637.49,0
pi_8365f559bdce45d6a7ef3b,54.12,succeeded,edge,2025-11-30 14:13:46,757889540443,,fpx_ambank,edge-8,Transfer,admin.perak@bankedge.com,0.921,9.16,158819.05,158764.93,0
pi_dcb1c842e3654a67a6f5bc,34.0,succeeded,edge,2025-06-27 06:12:21,613143363363,Ref-b1a30c32,card,edge-2,Transfer,admin.kedah@bankedge.com,0.933,22.71,119978.82,119944.82,0
pi_72a16209cfa5422698b0e0,8.13,succeeded,edge,2025-09-26 04:01:22,741922751271,INV-2628,card,edge-12,Transfer,admin.selangor@bankedge.com,0.922,17.81,82473.98,82465.85,0
pi_2ca2555a2dcc40c19a840f,39.52,succeeded,edge,2025-08-25 16:38:31,767970733895,Ref-06e5c34a,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.911,16.43,125586.17,125546.65,0
pi_1fe15c8477264d75b8f013,129.44,succeeded,edge,2025-09-28 21:41:48,261189985697,INV-4709,grabpay,edge-6,Transfer,admin.pahang@bankedge.com,0.965,9.91,58625.42,58495.98,0
pi_798c02de23cf41088f3b14,93.53,succeeded,edge,2025-12-10 02:01:22,463583323197,INV-4882,card,edge-7,Transfer,admin.penang@bankedge.com,0.955,25.7,168226.91,168133.38,0
pi_53834069a671498c993462,347.98,succeeded,edge,2025-06-29 06:07:17,26471815837,INV-8489,card,edge-10,Transfer,admin.sabah@bankedge.com,0.931,22.53,112611.65,112263.67,0
pi_d3d37ff50da94b688d5cb9,62.56,succeeded,edge,2025-06-21 11:24:24,248485766450,,card,edge-9,Transfer,admin.perlis@bankedge.com,0.986,12.3,118862.44,118799.88,0
pi_9ee8b324a44e43b288aeb4,144.05,succeeded,edge,2025-07-25 18:34:11,247114425329,INV-2423,grabpay,edge-4,Transfer,admin.malacca@bankedge.com,0.946,28.9,86451.21,86307.16,0
pi_af11cc4ae6124b0aa77d23,82.64,succeeded,edge,2025-07-01 18:38:16,569358202178,INV-3381,fpx_rhb,edge-14,Transfer,admin.kl@bankedge.com,0.955,29.78,56810.47,56727.83,0
pi_5c23122eb072496caf078f,88.23,succeeded,edge,2025-11-10 15:17:12,172140674581,INV-6660,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.964,15.08,150704.66,150616.43,0
pi_d05e6574fe16420096a9b5,39.4,succeeded,edge,2025-11-16 08:37:35,125715066995,INV-7113,fpx_cimb,edge-1,Transfer,admin.johor@bankedge.com,0.975,25.34,85715.0,85675.6,0
pi_da5bc5d8052a407589e745,74.83,succeeded,edge,2025-07-30 14:03:33,922157917047,Ref-a1ca1236,card,edge-4,Transfer,admin.malacca@bankedge.com,0.969,20.62,72133.73,72058.9,0
pi_340a5546d5794ee4b434a8,78.36,succeeded,cloud,2025-11-02 16:00:43,458872336694,,card,,Transfer,admin.putrajaya@bankedge.com,0.991,193.45,87308.42,87230.06,0
pi_b0ba43084b804f57a3d09d,149.16,succeeded,cloud,2025-06-23 16:55:52,753106213768,INV-3496,card,,Transfer,admin.terengganu@bankedge.com,0.981,141.95,168002.32,167853.16,0
pi_d7cb39ce08594721ae712e,340.9,succeeded,edge,2025-07-11 15:01:06,537038501787,INV-9432,card,edge-10,Transfer,admin.sabah@bankedge.com,0.912,26.01,84618.2,84277.3,0
pi_ffc3d7b1a2d74e1096d0a9,49.94,succeeded,edge,2025-08-16 04:25:36,158401108860,INV-9634,card,edge-10,Transfer,admin.sabah@bankedge.com,0.953,9.58,159019.79,158969.85,0
pi_682ec1cb056340a0834ba6,7.17,succeeded,edge,2025-08-16 21:36:54,873097539877,INV-2616,fpx_publicbank,edge-8,Transfer,admin.perak@bankedge.com,0.94,28.23,188719.12,188711.95,0
pi_c7d1849832ba4d5baedcfe,84.29,succeeded,edge,2025-11-28 14:24:22,199464565688,Ref-3db6e612,fpx_ambank,edge-16,Transfer,admin.putrajaya@bankedge.com,0.966,20.2,17218.83,17134.54,0
pi_4a9e36f5843b47d1bc85bd,96.35,succeeded,cloud,2025-10-02 07:25:24,824684701573,Ref-8b7c88bb,fpx_cimb,,Transfer,admin.perak@bankedge.com,0.966,6.37,56526.58,56430.23,0
pi_9a911834a90248cc9dbb38,24.13,failed,edge,2025-11-06 14:34:26,239939379447,,fpx_publicbank,edge-2,Transfer,admin.kedah@bankedge.com,0.102,15.08,135572.1,135547.97,0
pi_59775c564fc344379b9413,173.49,succeeded,edge,2025-07-21 11:27:21,834377887118,INV-6012,fpx_maybank,edge-2,Transfer,admin.kedah@bankedge.com,0.948,13.57,132069.76,131896.27,0
pi_a8ccbcca30d94c8e96944e,505.4,succeeded,flagged,2025-12-01 22:14:21,789014551007,INV-9458,fpx_cimb,,Transfer,admin.pahang@bankedge.com,0.968,122.19,80269.71,79764.31,0
pi_2a91ac206b5d4c2ca574c7,351.75,succeeded,edge,2025-10-18 05:30:43,250414187448,INV-7621,card,edge-4,Transfer,admin.malacca@bankedge.com,0.919,16.13,4789.97,4438.22,0
pi_99b51856d00f4956a0b445,28.34,succeeded,edge,2025-11-22 08:16:34,779427707637,INV-9834,card,edge-4,Transfer,admin.malacca@bankedge.com,0.951,13.83,155029.15,155000.81,0
